Index,Company,Account Type,Twitter Handle,Year,Original Tweets,Retweets,Reply Tweets,Quote Tweets,Original Tweet Retweets,Original Tweet Likes,Original Tweet Replies,Original Tweet Quotes
10,CDK GLOBAL INC,Corporate,@CDKGlobal,2020,154.0,20.0,3.0,2.0,265,671,12,23
11,CDK GLOBAL INC,Corporate,@CDKGlobal,2021,141.0,1.0,0.0,3.0,72,324,7,15
12,CDK GLOBAL INC,Corporate,@CDKGlobal,2022,327.0,13.0,9.0,0.0,49,226,25,9
0,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2011,34.0,0.0,0.0,0.0,11,1,5,0
1,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2012,146.0,13.0,0.0,0.0,53,2,9,0
2,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2013,104.0,81.0,3.0,0.0,91,8,12,0
3,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2014,84.0,42.0,4.0,0.0,94,29,8,0
4,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2015,60.0,14.0,0.0,0.0,30,31,1,0
5,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2016,83.0,10.0,1.0,4.0,75,204,6,2
6,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2017,82.0,10.0,0.0,3.0,108,314,12,15
7,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2018,27.0,4.0,20.0,3.0,27,117,7,5
8,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2019,19.0,1.0,0.0,1.0,25,121,1,4
9,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2020,51.0,0.0,0.0,1.0,28,152,9,7
10,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2021,95.0,2.0,1.0,3.0,53,322,13,8
11,ALBEMARLE CORP.,Corporate,@AlbemarleCorp,2022,223.0,11.0,0.0,2.0,258,840,35,31
0,ALLIANT ENERGY CORP,Corporate,@alliantenergy,2012,1.0,3.0,27.0,0.0,0,0,1,0
1,ALLIANT ENERGY CORP,Corporate,@alliantenergy,2013,18.0,16.0,22.0,0.0,9,2,3,0
2,ALLIANT ENERGY CORP,Corporate,@alliantenergy,2015,3.0,0.0,10.0,0.0,1,3,0,0
3,ALLIANT ENERGY CORP,Corporate,@alliantenergy,2016,4.0,1.0,5.0,0.0,1,1,0,0
4,ALLIANT ENERGY CORP,Corporate,@alliantenergy,2017,5.0,3.0,4.0,0.0,3,9,0,1
5,ALLIANT ENERGY CORP,Corporate,@alliantenergy,2018,9.0,0.0,3.0,0.0,7,24,21,2
6,ALLIANT ENERGY CORP,Corporate,@alliantenergy,2019,298.0,112.0,114.0,61.0,177,345,65,26
7,ALLIANT ENERGY CORP,Corporate,@alliantenergy,2020,332.0,197.0,416.0,36.0,854,12334,334,156
8,ALLIANT ENERGY CORP,Corporate,@alliantenergy,2021,158.0,29.0,37.0,3.0,201,495,41,29
9,ALLIANT ENERGY CORP,Corporate,@alliantenergy,2022,147.0,1.0,40.0,5.0,153,413,19,19
0,INGREDION INC,Corporate,@Ingredion,2012,15.0,0.0,0.0,0.0,4,4,0,0
1,INGREDION INC,Corporate,@Ingredion,2013,3.0,0.0,0.0,0.0,3,0,0,0
2,INGREDION INC,Corporate,@Ingredion,2017,41.0,14.0,0.0,6.0,48,98,6,9
3,INGREDION INC,Corporate,@Ingredion,2018,34.0,10.0,7.0,22.0,70,180,2,13
4,INGREDION INC,Corporate,@Ingredion,2019,62.0,42.0,13.0,23.0,69,197,4,11
5,INGREDION INC,Corporate,@Ingredion,2020,45.0,0.0,6.0,7.0,63,270,8,14
6,INGREDION INC,Corporate,@Ingredion,2021,32.0,1.0,7.0,6.0,26,133,8,5
7,INGREDION INC,Corporate,@Ingredion,2022,20.0,0.0,1.0,1.0,16,66,6,10
0,DUKE REALTY REIT CORP,Corporate,@DukeRealty,2014,51.0,41.0,0.0,0.0,15,20,3,0
1,DUKE REALTY REIT CORP,Corporate,@DukeRealty,2015,139.0,193.0,1.0,0.0,38,93,8,0
2,DUKE REALTY REIT CORP,Corporate,@DukeRealty,2016,154.0,165.0,1.0,0.0,73,247,5,5
3,DUKE REALTY REIT CORP,Corporate,@DukeRealty,2017,142.0,121.0,0.0,0.0,70,354,9,18
4,DUKE REALTY REIT CORP,Corporate,@DukeRealty,2018,136.0,121.0,0.0,1.0,83,606,7,14
5,DUKE REALTY REIT CORP,Corporate,@DukeRealty,2019,174.0,40.0,0.0,21.0,99,869,11,21
6,DUKE REALTY REIT CORP,Corporate,@DukeRealty,2020,224.0,36.0,4.0,26.0,104,1181,22,38
7,DUKE REALTY REIT CORP,Corporate,@DukeRealty,2021,169.0,53.0,3.0,10.0,105,1018,44,33
8,DUKE REALTY REIT CORP,Corporate,@DukeRealty,2022,55.0,15.0,1.0,0.0,32,315,9,12
0,RESMED INC.,Corporate,@ResMed,2013,11.0,1.0,0.0,0.0,15,0,3,0
1,RESMED INC.,Corporate,@ResMed,2014,81.0,11.0,23.0,0.0,87,63,7,0
2,RESMED INC.,Corporate,@ResMed,2015,459.0,56.0,168.0,20.0,463,397,30,0
3,RESMED INC.,Corporate,@ResMed,2016,527.0,96.0,153.0,43.0,1059,2258,49,101
4,RESMED INC.,Corporate,@ResMed,2017,383.0,40.0,180.0,11.0,1101,2251,80,122
5,RESMED INC.,Corporate,@ResMed,2018,264.0,15.0,148.0,9.0,421,1666,47,49
6,RESMED INC.,Corporate,@ResMed,2019,424.0,19.0,141.0,10.0,729,2973,107,94
7,RESMED INC.,Corporate,@ResMed,2020,208.0,22.0,184.0,8.0,397,1587,95,95
8,RESMED INC.,Corporate,@ResMed,2021,62.0,7.0,129.0,6.0,250,690,71,39
9,RESMED INC.,Corporate,@ResMed,2022,103.0,15.0,272.0,16.0,195,968,86,40
0,GARTNER INC.,Corporate,@Gartner_inc,2009,523.0,0.0,40.0,0.0,1,691,0,0
2,GARTNER INC.,Corporate,@Gartner_inc,2010,472.0,2.0,8.0,0.0,3907,1190,0,0
4,GARTNER INC.,Corporate,@Gartner_inc,2011,1550.0,2.0,38.0,0.0,16030,5056,282,0
6,GARTNER INC.,Corporate,@Gartner_inc,2012,2287.0,155.0,123.0,0.0,16346,3694,784,2
8,GARTNER INC.,Corporate,@Gartner_inc,2013,2560.0,222.0,77.0,0.0,14685,3741,872,1
10,GARTNER INC.,Corporate,@Gartner_inc,2014,2664.0,179.0,43.0,0.0,25632,8939,1083,5
12,GARTNER INC.,Corporate,@Gartner_inc,2015,2314.0,100.0,16.0,3.0,38265,19268,862,13
14,GARTNER INC.,Corporate,@Gartner_inc,2016,1920.0,33.0,9.0,2.0,39572,24238,446,1688
16,GARTNER INC.,Corporate,@Gartner_inc,2017,2430.0,65.0,1.0,1.0,25225,22339,383,2440
18,GARTNER INC.,Corporate,@Gartner_inc,2018,2732.0,16.0,0.0,1.0,14852,17612,261,1551
20,GARTNER INC.,Corporate,@Gartner_inc,2019,1779.0,7.0,1.0,0.0,5851,9998,183,580
22,GARTNER INC.,Corporate,@Gartner_inc,2020,1731.0,0.0,8.0,0.0,7185,13437,296,933
24,GARTNER INC.,Corporate,@Gartner_inc,2021,1818.0,3.0,11.0,0.0,7357,15289,262,908
26,GARTNER INC.,Corporate,@Gartner_inc,2022,2194.0,7.0,1003.0,7.0,8592,19369,727,939
0,WHITEWAVE FOODS,Corporate,@Danone,2012,302.0,79.0,29.0,0.0,220,33,13,0
1,WHITEWAVE FOODS,Corporate,@Danone,2013,329.0,23.0,20.0,0.0,569,95,45,0
2,WHITEWAVE FOODS,Corporate,@Danone,2014,324.0,36.0,0.0,0.0,797,347,39,2
3,WHITEWAVE FOODS,Corporate,@Danone,2015,303.0,78.0,0.0,2.0,1074,1004,68,1
4,WHITEWAVE FOODS,Corporate,@Danone,2016,309.0,66.0,0.0,6.0,2103,3276,102,126
5,WHITEWAVE FOODS,Corporate,@Danone,2017,359.0,156.0,23.0,11.0,3956,13309,280,363
6,WHITEWAVE FOODS,Corporate,@Danone,2018,185.0,59.0,47.0,11.0,1820,6680,178,259
7,WHITEWAVE FOODS,Corporate,@Danone,2019,143.0,102.0,54.0,23.0,965,3381,124,226
8,WHITEWAVE FOODS,Corporate,@Danone,2020,121.0,24.0,51.0,13.0,1525,8426,1090,412
9,WHITEWAVE FOODS,Corporate,@Danone,2021,144.0,7.0,19.0,20.0,691,2998,314,167
10,WHITEWAVE FOODS,Corporate,@Danone,2022,49.0,2.0,17.0,6.0,496,3017,1007,229
0,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2009,8.0,0.0,0.0,0.0,1,0,0,0
1,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2010,4.0,0.0,1.0,0.0,0,0,0,0
2,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2011,12.0,0.0,1.0,0.0,4,0,0,0
3,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2012,63.0,2.0,0.0,0.0,37,3,6,0
4,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2013,37.0,0.0,1.0,0.0,25,18,1,0
5,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2014,2.0,1.0,0.0,0.0,8,6,2,0
6,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2015,38.0,7.0,3.0,0.0,58,60,6,0
7,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2016,75.0,8.0,9.0,1.0,109,183,6,5
8,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2017,148.0,8.0,34.0,1.0,253,336,10,27
9,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2018,59.0,3.0,33.0,1.0,101,190,5,8
10,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2019,44.0,3.0,29.0,0.0,22,58,1,0
11,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2020,7.0,0.0,14.0,0.0,6,33,4,2
12,IDEXX LABORATORIES INC.,Corporate,@IDEXX,2021,4.0,0.0,8.0,0.0,2,14,8,0
0,SYNOPSYS INC,Corporate,@synopsys,2009,264.0,0.0,1.0,0.0,2,3,0,0
1,SYNOPSYS INC,Corporate,@synopsys,2010,245.0,0.0,1.0,0.0,41,9,0,0
2,SYNOPSYS INC,Corporate,@synopsys,2011,489.0,1.0,10.0,0.0,176,22,13,0
3,SYNOPSYS INC,Corporate,@synopsys,2012,639.0,1.0,7.0,0.0,184,53,55,0
4,SYNOPSYS INC,Corporate,@synopsys,2013,365.0,3.0,3.0,0.0,159,75,23,0
5,SYNOPSYS INC,Corporate,@synopsys,2014,250.0,1.0,1.0,0.0,140,118,10,0
6,SYNOPSYS INC,Corporate,@synopsys,2015,317.0,13.0,1.0,6.0,345,203,11,0
7,SYNOPSYS INC,Corporate,@synopsys,2016,174.0,1.0,0.0,1.0,213,191,5,2
8,SYNOPSYS INC,Corporate,@synopsys,2017,413.0,55.0,7.0,38.0,439,649,15,29
9,SYNOPSYS INC,Corporate,@synopsys,2018,450.0,42.0,7.0,3.0,473,949,17,35
10,SYNOPSYS INC,Corporate,@synopsys,2019,340.0,10.0,2.0,0.0,344,580,16,16
11,SYNOPSYS INC,Corporate,@synopsys,2020,399.0,20.0,0.0,2.0,440,1024,11,36
12,SYNOPSYS INC,Corporate,@synopsys,2021,552.0,32.0,10.0,8.0,548,1603,34,75
13,SYNOPSYS INC,Corporate,@synopsys,2022,384.0,67.0,27.0,32.0,325,1665,32,46
0,WESTAR ENERGY INC.,Corporate,@evergypower,2019,31,11,194,2,29,109,10,6
1,WESTAR ENERGY INC.,Corporate,@evergypower,2020,202,108,682,10,509,1785,83,151
2,WESTAR ENERGY INC.,Corporate,@evergypower,2021,228,59,961,15,1953,5897,1226,641
3,WESTAR ENERGY INC.,Corporate,@evergypower,2022,198,37,496,11,327,1587,223,86
0,VALSPAR CORP.,Corporate,@Valspar,2010,46.0,8.0,28.0,0.0,9,1,0,0
1,VALSPAR CORP.,Corporate,@Valspar,2011,97.0,50.0,30.0,0.0,79,24,10,0
2,VALSPAR CORP.,Corporate,@Valspar,2012,151.0,42.0,36.0,0.0,251,69,34,0
3,VALSPAR CORP.,Corporate,@Valspar,2013,189.0,47.0,4.0,0.0,222,98,28,0
4,VALSPAR CORP.,Corporate,@Valspar,2014,201.0,66.0,56.0,0.0,215,217,32,0
5,VALSPAR CORP.,Corporate,@Valspar,2015,111.0,88.0,220.0,1.0,191,227,28,0
6,VALSPAR CORP.,Corporate,@Valspar,2016,42.0,55.0,124.0,10.0,112,449,19,3
7,VALSPAR CORP.,Corporate,@Valspar,2017,6.0,2.0,109.0,1.0,6,19,2,1
8,VALSPAR CORP.,Corporate,@Valspar,2018,33.0,7.0,103.0,1.0,692,4680,172,44
9,VALSPAR CORP.,Corporate,@Valspar,2019,51.0,2.0,148.0,0.0,75,167,86,7
10,VALSPAR CORP.,Corporate,@Valspar,2020,57.0,1.0,58.0,1.0,22,130,16,2
11,VALSPAR CORP.,Corporate,@Valspar,2021,48.0,4.0,26.0,0.0,15,105,13,5
12,VALSPAR CORP.,Corporate,@Valspar,2022,21.0,4.0,105.0,0.0,15,95,12,1
0,ANSYS INC,Corporate,@ANSYS,2011,60.0,1.0,3.0,0.0,24,3,1,0
1,ANSYS INC,Corporate,@ANSYS,2012,1371.0,471.0,301.0,0.0,494,126,73,0
2,ANSYS INC,Corporate,@ANSYS,2013,2090.0,223.0,219.0,0.0,1309,387,113,0
3,ANSYS INC,Corporate,@ANSYS,2014,1885.0,233.0,157.0,0.0,4511,1199,128,2
4,ANSYS INC,Corporate,@ANSYS,2015,2338.0,389.0,140.0,88.0,9570,2875,169,3
5,ANSYS INC,Corporate,@ANSYS,2016,2398.0,607.0,99.0,84.0,15565,5004,140,124
6,ANSYS INC,Corporate,@ANSYS,2017,2092.0,727.0,80.0,83.0,15176,7310,145,276
7,ANSYS INC,Corporate,@ANSYS,2018,1089.0,207.0,29.0,75.0,9818,5399,86,119
8,ANSYS INC,Corporate,@ANSYS,2019,1196.0,102.0,15.0,6.0,4116,8611,94,154
9,ANSYS INC,Corporate,@ANSYS,2020,734.0,60.0,49.0,8.0,2572,7297,120,195
10,ANSYS INC,Corporate,@ANSYS,2021,417.0,43.0,12.0,15.0,1449,3131,90,46
11,ANSYS INC,Corporate,@ANSYS,2022,353.0,17.0,20.0,11.0,843,2868,57,55
0,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2009,35.0,0.0,0.0,0.0,3,0,0,0
1,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2010,74.0,10.0,4.0,0.0,22,1,0,0
2,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2011,67.0,14.0,10.0,0.0,20,1,7,0
3,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2012,195.0,63.0,62.0,0.0,64,11,18,0
4,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2013,138.0,40.0,99.0,0.0,87,29,25,0
5,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2014,311.0,88.0,205.0,0.0,174,142,28,0
6,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2015,263.0,53.0,211.0,18.0,292,355,96,0
7,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2016,189.0,265.0,162.0,24.0,268,614,13,17
8,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2017,125.0,225.0,113.0,10.0,273,711,16,24
9,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2018,289.0,235.0,241.0,1.0,386,1356,34,18
10,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2019,381.0,504.0,223.0,6.0,586,2575,68,65
11,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2020,445.0,490.0,182.0,44.0,925,3102,39,136
12,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2021,353.0,194.0,196.0,103.0,657,1914,90,102
13,ATMOS ENERGY CORP.,Corporate,@atmosenergy,2022,336.0,92.0,159.0,46.0,318,1201,26,53
0,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2012,165.0,10.0,44.0,0.0,98,16,20,0
2,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2013,667.0,93.0,161.0,0.0,378,77,77,0
4,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2014,130.0,149.0,26.0,0.0,135,99,20,0
6,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2015,264.0,61.0,21.0,9.0,179,217,13,0
8,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2016,204.0,33.0,12.0,12.0,211,438,21,19
10,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2017,459.0,7.0,7.0,0.0,448,1229,32,31
12,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2018,210.0,8.0,14.0,7.0,128,296,12,5
14,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2019,195.0,16.0,9.0,6.0,60,267,39,11
16,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2020,109.0,3.0,5.0,1.0,67,192,16,11
18,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2021,48.0,7.0,2.0,0.0,5,30,5,1
20,REGENCY CENTERS REIT CORP,Corporate,@regencycenters,2022,43.0,18.0,1.0,0.0,2,42,8,7
0,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2011,782.0,62.0,57.0,0.0,263,22,50,0
1,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2012,1609.0,183.0,120.0,0.0,845,115,80,0
2,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2013,1376.0,654.0,73.0,0.0,1123,301,103,0
3,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2014,1189.0,879.0,33.0,0.0,1459,890,104,2
4,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2015,1175.0,1153.0,33.0,7.0,2021,1873,137,6
5,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2016,802.0,790.0,13.0,4.0,1703,2206,72,102
6,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2017,591.0,925.0,16.0,5.0,1961,3196,96,291
7,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2018,550.0,1286.0,15.0,2.0,1283,3299,90,168
8,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2019,514.0,1030.0,19.0,6.0,776,2053,53,91
9,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2020,276.0,780.0,0.0,4.0,458,1167,72,79
10,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2021,173.0,380.0,2.0,7.0,351,897,39,46
11,HUNTINGTON INGALLS INDUSTRIES INC.,Corporate,@WeAreHII,2022,262.0,9.0,18.0,21.0,787,2110,100,69
0,EVEREST RE GROUP LTD,Corporate,@EverestIns,2015,63.0,32.0,4.0,0.0,13,13,4,0
1,EVEREST RE GROUP LTD,Corporate,@EverestIns,2016,119.0,86.0,1.0,2.0,20,38,1,2
2,EVEREST RE GROUP LTD,Corporate,@EverestIns,2017,142.0,134.0,9.0,4.0,95,411,9,4
3,EVEREST RE GROUP LTD,Corporate,@EverestIns,2018,146.0,56.0,3.0,3.0,111,397,10,5
4,EVEREST RE GROUP LTD,Corporate,@EverestIns,2019,189.0,9.0,1.0,3.0,80,415,9,5
5,EVEREST RE GROUP LTD,Corporate,@EverestIns,2020,203.0,1.0,0.0,0.0,39,306,10,8
6,EVEREST RE GROUP LTD,Corporate,@EverestIns,2021,175.0,0.0,0.0,0.0,20,150,8,1
7,EVEREST RE GROUP LTD,Corporate,@EverestIns,2022,67.0,0.0,2.0,0.0,2,60,2,1
0,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2009,339.0,0.0,0.0,0.0,0,3,0,0
1,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2010,255.0,5.0,1.0,0.0,51,18,0,0
2,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2011,354.0,21.0,0.0,0.0,89,24,5,0
3,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2012,530.0,39.0,0.0,0.0,224,56,32,0
4,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2013,1336.0,59.0,9.0,0.0,491,203,48,0
5,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2014,1792.0,74.0,13.0,0.0,464,267,42,0
6,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2015,1395.0,20.0,1.0,0.0,757,474,23,0
7,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2016,755.0,28.0,0.0,1.0,690,988,28,30
8,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2017,537.0,101.0,1.0,0.0,1565,2293,29,44
9,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2018,520.0,61.0,0.0,0.0,894,3234,14,28
10,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2019,346.0,196.0,10.0,3.0,374,891,21,30
11,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2020,459.0,78.0,31.0,11.0,671,2088,29,47
12,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2021,517.0,53.0,57.0,6.0,429,1907,47,124
13,CADENCE DESIGN SYSTEMS INC,Corporate,@Cadence,2022,595.0,98.0,89.0,22.0,541,3328,169,91
0,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2011,24.0,2.0,0.0,0.0,23,2,2,0
1,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2012,163.0,3.0,0.0,0.0,79,4,10,0
2,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2013,237.0,16.0,2.0,0.0,243,30,11,0
3,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2014,206.0,59.0,1.0,0.0,383,104,13,0
4,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2015,470.0,53.0,4.0,1.0,378,231,12,0
5,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2016,407.0,65.0,1.0,9.0,348,392,7,10
6,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2017,619.0,13.0,1.0,13.0,788,1287,11,80
7,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2018,803.0,33.0,2.0,3.0,767,1668,40,94
8,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2019,498.0,44.0,1.0,0.0,429,1387,30,75
9,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2020,258.0,4.0,1.0,0.0,155,424,10,29
10,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2021,177.0,3.0,3.0,1.0,154,547,20,13
11,BROADRIDGE FINANCIAL SOLUTIONS INC,Corporate,@Broadridge,2022,88.0,0.0,0.0,1.0,90,256,19,9
0,UGI CORP.,Corporate,@UGICorporation,2021,21,26,1,1,14,25,0,0
1,UGI CORP.,Corporate,@UGICorporation,2022,32,59,7,13,73,153,6,11
0,ASHLAND INC,Corporate,@AshlandInc,2012,229.0,9.0,1.0,0.0,25,3,9,0
1,ASHLAND INC,Corporate,@AshlandInc,2013,418.0,60.0,5.0,0.0,84,21,13,0
2,ASHLAND INC,Corporate,@AshlandInc,2014,301.0,12.0,5.0,0.0,161,120,14,0
3,ASHLAND INC,Corporate,@AshlandInc,2015,164.0,55.0,4.0,1.0,191,168,10,0
4,ASHLAND INC,Corporate,@AshlandInc,2016,84.0,43.0,0.0,1.0,88,137,2,2
5,ASHLAND INC,Corporate,@AshlandInc,2017,101.0,11.0,1.0,0.0,71,170,3,2
6,ASHLAND INC,Corporate,@AshlandInc,2018,271.0,49.0,4.0,3.0,159,479,6,17
7,ASHLAND INC,Corporate,@AshlandInc,2019,229.0,28.0,0.0,0.0,130,423,8,12
8,ASHLAND INC,Corporate,@AshlandInc,2020,105.0,22.0,0.0,0.0,37,209,2,5
9,ASHLAND INC,Corporate,@AshlandInc,2021,91.0,0.0,0.0,0.0,6,96,4,2
10,ASHLAND INC,Corporate,@AshlandInc,2022,123.0,0.0,0.0,0.0,13,38,0,1
0,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2009,7.0,0.0,0.0,0.0,0,1,10,0
1,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2010,45.0,5.0,8.0,0.0,9,0,0,0
2,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2011,13.0,0.0,0.0,0.0,0,2,0,0
3,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2012,48.0,0.0,0.0,0.0,6,3,5,0
4,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2013,26.0,0.0,0.0,0.0,3,7,0,0
5,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2014,286.0,1.0,2.0,0.0,25,20,5,0
6,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2015,355.0,0.0,0.0,0.0,30,37,4,0
7,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2016,139.0,0.0,0.0,0.0,22,60,1,6
8,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2017,92.0,4.0,0.0,1.0,74,105,2,8
9,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2018,39.0,1.0,0.0,0.0,16,56,12,2
10,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2019,79.0,3.0,0.0,0.0,60,139,6,17
11,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2020,128.0,4.0,0.0,0.0,126,330,8,12
12,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2021,123.0,0.0,0.0,1.0,81,239,2,7
13,COMPUTER SCIENCES CORP,Corporate,@CSCGlobal,2022,97.0,0.0,0.0,0.0,44,136,4,3
0,TELEFLEX INC.,Corporate,@teleflex,2012,203.0,0.0,0.0,0.0,10,3,1,0
2,TELEFLEX INC.,Corporate,@teleflex,2013,1387.0,15.0,25.0,0.0,23,17,24,0
4,TELEFLEX INC.,Corporate,@teleflex,2014,1412.0,0.0,20.0,0.0,36,50,38,0
6,TELEFLEX INC.,Corporate,@teleflex,2015,844.0,0.0,8.0,295.0,20,54,23,0
8,TELEFLEX INC.,Corporate,@teleflex,2016,581.0,0.0,7.0,476.0,37,104,6,5
10,TELEFLEX INC.,Corporate,@teleflex,2017,444.0,160.0,1.0,196.0,125,152,8,13
12,TELEFLEX INC.,Corporate,@teleflex,2018,170.0,12.0,0.0,0.0,126,180,6,20
14,TELEFLEX INC.,Corporate,@teleflex,2019,129.0,0.0,0.0,0.0,118,186,6,10
16,TELEFLEX INC.,Corporate,@teleflex,2020,188.0,0.0,0.0,0.0,318,345,5,12
18,TELEFLEX INC.,Corporate,@teleflex,2021,131.0,5.0,1.0,0.0,218,399,4,18
20,TELEFLEX INC.,Corporate,@teleflex,2022,128.0,2.0,0.0,2.0,199,357,12,20
0,WABTEC CORP,Corporate,@WabtecCorp,2010,50.0,0.0,0.0,0.0,1,0,0,0
1,WABTEC CORP,Corporate,@WabtecCorp,2011,65.0,2.0,1.0,0.0,33,0,2,0
2,WABTEC CORP,Corporate,@WabtecCorp,2012,155.0,33.0,51.0,0.0,168,22,26,0
3,WABTEC CORP,Corporate,@WabtecCorp,2013,281.0,37.0,12.0,0.0,471,142,73,0
4,WABTEC CORP,Corporate,@WabtecCorp,2014,177.0,26.0,5.0,0.0,749,807,142,1
5,WABTEC CORP,Corporate,@WabtecCorp,2015,212.0,93.0,3.0,9.0,773,1134,71,3
6,WABTEC CORP,Corporate,@WabtecCorp,2016,784.0,271.0,1.0,3.0,1543,3156,63,114
